"wdpaid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc"
21643,"Ginkgo Petrified Forest","USA","United States",2007,2009,32.1929839922703,1.80229965385973,-30.3906843384105,-94.4015762742203
21675,"Roper Lake SP","USA","United States",2007,2009,2.81969306539535,0.180812554748759,-2.63888051064659,-93.5875093297289
21686,"Cuyamaca Rancho","USA","United States",2007,2009,77.5411670458253,51.1964061935377,-26.3447608522875,-33.9751926053916
21691,"Point Mugu","USA","United States",2007,2009,55.3238798811665,34.2719117968919,-21.0519680842745,-38.0522265059741
21691,"Point Mugu","USA","United States",2009,2010,34.2719117968919,2.91670591481255,-31.3552058820794,-91.4895149938001
21691,"Point Mugu","USA","United States",2010,2011,2.91670591481255,30.9085947419489,27.9918888271364,959.708988313801
21692,"Mount San Jacinto","USA","United States",2007,2009,56.7369941726397,3.32230815637982,-53.4146860162599,-94.1443705208093
21692,"Mount San Jacinto","USA","United States",2010,2011,3.32231107555676,5.01679913390977,1.69448805835301,51.0032931840689
21693,"Henry W. Coe","USA","United States",2007,2009,47.8240393652554,8.00681879166897,-39.8172205735864,-83.2577530088644
21693,"Henry W. Coe","USA","United States",2009,2010,8.00681879166897,30.3110113374998,22.3041925458309,278.564972258873
21693,"Henry W. Coe","USA","United States",2010,2011,30.3110113374998,268.480190807211,238.169179469712,785.751345667098
21695,"Prairie Creek Redwoods","USA","United States",2007,2009,60.4148807189459,53.5092626396963,-6.9056180792496,-11.4303264312893
21695,"Prairie Creek Redwoods","USA","United States",2010,2011,53.5087603842408,26.3775199626134,-27.1312404216274,-50.7042963185856
21702,"Castle Crags","USA","United States",2007,2009,13.2739788488595,3.3643917622036,-9.90958708665586,-74.6542329130449
21702,"Castle Crags","USA","United States",2009,2010,3.3643917622036,15.2268460205971,11.8624542583935,352.588375457913
21715,"Samuel P. Taylor","USA","United States",2007,2009,9.26482270212384,10.903768300772,1.63894559864816,17.6899834065087
21721,"Sugar Pine Point","USA","United States",2007,2009,8.58468568340067,5.67249595606448,-2.91218972733619,-33.9230792452564
21726,"Tomales Bay","USA","United States",2007,2009,12.07023387294,6.71332827871873,-5.35690559422128,-44.3811250934483
21726,"Tomales Bay","USA","United States",2009,2010,6.71332827871873,12.3081531492799,5.59482487056121,83.3390628058041
21726,"Tomales Bay","USA","United States",2010,2011,12.3081531492799,10.277946146965,-2.03020700231498,-16.494814272227
21730,"Russian Gulch","USA","United States",2009,2010,6.62288001827849,5.0863432383627,-1.53653677991579,-23.2004320729818
21744,"Caswell Memorial","USA","United States",2010,2011,1.34591614397573,1.19200208664793,-0.153914057327793,-11.4356349774618
21750,"Sinkyone","USA","United States",2007,2009,11.1008410143568,29.708891409739,18.6080503953822,167.627393017486
21750,"Sinkyone","USA","United States",2010,2011,31.6603054770948,3.81960061934856,-27.8407048577463,-87.9356798306576
21832,"Mt Blue","USA","United States",2007,2009,25.9136104733097,18.7743797532346,-7.13923072007507,-27.5501197620774
21832,"Mt Blue","USA","United States",2009,2010,18.7743797532346,34.010754008129,15.2363742548944,81.1551404368993
21833,"Grafton Notch","USA","United States",2007,2009,14.8333695152341,12.7259527235983,-2.10741679163583,-14.2072695584876
21839,"Reid","USA","United States",2007,2009,1.21930073567459,2.82789514880322,1.60859441312863,131.927617696274
21841,"Rangeley Lake","USA","United States",2009,2010,3.01470021466103,5.63810121260669,2.62340099794566,87.0202942630113
21842,"Aroostook","USA","United States",2007,2009,1.07939496588476,2.3232914321077,1.24389646622294,115.240158193932
21844,"Quoddy Head","USA","United States",2007,2009,7.00843538767718,2.06678942895221,-4.94164595872496,-70.5099738440021
21847,"Bradbury Mountain","USA","United States",2007,2009,6.55953107657285,2.61522743736318,-3.94430363920967,-60.1308781552483
21847,"Bradbury Mountain","USA","United States",2009,2010,2.61522743736318,3.94836715411047,1.33313971674729,50.9760527019949
21856,"Lamoine SP","USA","United States",2007,2009,1.19594582401211,0.227700113770495,-0.968245710241618,-80.9606665119148
21860,"Baxter","USA","United States",2007,2009,817.662685667535,714.018701596107,-103.643984071428,-12.6756406875549
21860,"Baxter","USA","United States",2009,2010,714.018701596107,0.825213750428515,-713.193487845678,-99.8844268716514
21860,"Baxter","USA","United States",2010,2011,0.825213750428515,714.280051976983,713.454838226555,86456.9740695758
21871,"Susquehanna","USA","United States",2010,2011,11.6289589902375,0.205612374640582,-11.4233466155969,-98.23189354427
21873,"Deep Creek Lake","USA","United States",2007,2009,6.43031478770677,4.46131133123389,-1.96900345647288,-30.6206386697763
21873,"Deep Creek Lake","USA","United States",2009,2010,4.46131133123389,5.58014460566033,1.11883327442644,25.0785742432596
21876,"Calvert Cliffs","USA","United States",2007,2009,3.72551773121663,5.30622675412283,1.58070902290621,42.4292443882692
21924,"Bear Brook SP","USA","United States",2007,2009,46.3211922859618,40.4012429331832,-5.91994935277867,-12.7802179966183
21925,"Franconia Notch SP","USA","United States",2007,2009,21.8674308080086,28.0914556639359,6.22402485592737,28.4625336674116
21927,"Pawtuckaway SP","USA","United States",2007,2009,29.722108690001,22.1232995229408,-7.59880916706026,-25.5661845743018
21933,"Pillsbury SP","USA","United States",2007,2009,23.173397606626,32.4997811688987,9.32638356227276,40.2460775091783
21938,"Monadnock SP","USA","United States",2007,2009,2.98910748443255,4.13688331433639,1.14777582990383,38.3986134952161
21943,"Weeks SP","USA","United States",2007,2009,2.56852189951816,1.78441584654908,-0.784106052969071,-30.5275206380824
21944,"Forest Lake SP","USA","United States",2007,2009,1.92323525119854,1.67596804383077,-0.247267207367768,-12.8568362717808
21948,"Rhododendron SP","USA","United States",2007,2009,1.4737782471739,10.9768632742803,9.50308502710635,644.811052499204
21975,"Wawayanda","USA","United States",2007,2009,22.666926265371,30.0075438000474,7.34061753467635,32.3847064605793
21975,"Wawayanda","USA","United States",2009,2010,30.0075438000474,9.98300716607887,-20.0245366339685,-66.7316750994358
21975,"Wawayanda","USA","United States",2010,2011,9.98300716607887,37.6495203747004,27.6665132086215,277.136064798483
21984,"Parvin","USA","United States",2007,2009,4.75283835162263,3.03846766571075,-1.71437068591188,-36.0704606191076
21984,"Parvin","USA","United States",2010,2011,3.03607417951505,5.53085451409697,2.49478033458193,82.1712575870073
22075,"Oswald West SP","USA","United States",2007,2009,12.797025674492,10.8599806940069,-1.93704498048505,-15.1366812082445
22076,"Cape Lookout SP","USA","United States",2007,2009,9.27139951891802,5.04429449260534,-4.22710502631268,-45.5929551702243
22078,"Humbug Mountain Sp","USA","United States",2007,2009,10.7251237370422,6.87960980743734,-3.84551392960483,-35.8551940647854
22081,"Ecola SP","USA","United States",2007,2009,5.97867595591363,5.20151878771691,-0.777157168196715,-12.9988173623629
22085,"Milo McIver SP","USA","United States",2007,2009,5.84826050089263,3.56995825424631,-2.27830224664633,-38.9569214007924
22086,"Bullards Beach SP","USA","United States",2007,2009,7.25758766769888,4.9459667732061,-2.31162089449278,-31.851091579383
22233,"Bear Butte Lake Recreation Area","USA","United States",2009,2010,4.62841937576645,6.26968969941418,1.64127032364774,35.4607089461497
22238,"Lake Hiddenwood","USA","United States",2009,2010,1.57600709257212,1.33778758270811,-0.238219509864012,-15.1153831087921
22349,"Riverside","USA","United States",2007,2009,27.6520222082212,5.5886743941315,-22.0633478140897,-79.7892741729755
22352,"Sun Lakes","USA","United States",2007,2009,14.8726638911713,4.18652945526599,-10.6861344359053,-71.8508433600036
22354,"Deception Pass","USA","United States",2007,2009,8.48923956232905,4.7406356662661,-3.74860389606295,-44.1571223021831
22355,"Larrabee","USA","United States",2007,2009,7.32937416208578,1.43085910183934,-5.89851506024644,-80.4777451635495
22357,"Lyons Ferry","USA","United States",2007,2009,4.56682933527593,0.296868412165571,-4.26996092311036,-93.4994634051147
22365,"Devils Lake","USA","United States",2007,2009,62.196091184357,39.4345766717195,-22.7615145126375,-36.5963745939749
22365,"Devils Lake","USA","United States",2009,2010,39.4345766717195,0.634343946466485,-38.800232725253,-98.3914016581256
22366,"Governor Dodge SP","USA","United States",2007,2009,18.0025261522751,21.309416765539,3.30689061326394,18.3690365746033
22367,"Peninsula SP","USA","United States",2007,2009,15.7436257737832,13.9740509828097,-1.76957479097352,-11.2399444473602
22368,"Wildcat Mountain SP","USA","United States",2007,2009,13.9763058833039,16.6377951016833,2.66148921837934,19.0428661235781
22373,"Copper Falls SP","USA","United States",2007,2009,11.272633522031,9.80810741034023,-1.46452611169075,-12.9918719421554
22374,"Big Bay","USA","United States",2007,2009,9.12258315699221,12.5036225803003,3.3810394233081,37.0623031341361
22374,"Big Bay","USA","United States",2009,2010,12.5036225803003,9.95829470580015,-2.54532787450016,-20.3567234867627
22375,"Newport SP","USA","United States",2007,2009,9.78612433994618,8.15464756276007,-1.63147677718611,-16.6713268758149
22376,"Mirror Lake","USA","United States",2007,2009,8.19771224624974,13.0546548733049,4.85694262705519,59.2475373757736
22376,"Mirror Lake","USA","United States",2009,2010,13.0546548733049,8.73535858499468,-4.31929628831024,-33.0862541386877
22377,"Perrot","USA","United States",2007,2009,3.36701346443022,6.95562946324783,3.58861599881761,106.581575533583
22377,"Perrot","USA","United States",2009,2010,6.95562946324783,4.96969304968177,-1.98593641356606,-28.551498093154
22378,"Pattison SP","USA","United States",2007,2009,7.26415644135071,5.85220492103946,-1.41195152031125,-19.4372399838998
22379,"Inter","USA","United States",2007,2009,5.46322654514293,6.54116507976562,1.07793853462268,19.7308042365737
22380,"Hartman Creek SP","USA","United States",2007,2009,4.87130091362356,5.42790913453837,0.556608220914806,11.4262746396582
22381,"Mill Bluff","USA","United States",2007,2009,11.2129702481625,6.56774092788895,-4.64522932027359,-41.4272865928169
22383,"Potawatomi SP","USA","United States",2007,2009,4.8809932701247,2.87778229202967,-2.00321097809503,-41.0410518358255
22385,"Lake Wissota","USA","United States",2007,2009,4.85027941328211,4.24710583388213,-0.603173579399985,-12.435852205715
22388,"Rib Mountain SP","USA","United States",2007,2009,3.76307282823446,4.90196079991194,1.13888797167747,30.2648400299977
22391,"Whitefish Dunes","USA","United States",2007,2009,5.03920739035145,3.85813432561846,-1.18107306473298,-23.4376752779491
22392,"Terry Andrae","USA","United States",2009,2010,3.12130116978654,0.855688220111831,-2.26561294967471,-72.5855284842523
22395,"Harrington Beach","USA","United States",2007,2009,2.52304933023492,2.89317507295847,0.370125742723548,14.669778283292
22396,"Natural Bridge","USA","United States",2007,2009,1.91383998275105,2.144313342585,0.230473359833957,12.0424571495608
22398,"Governor Nelson","USA","United States",2007,2009,1.30664107535036,1.86127547697198,0.554634401621622,42.4473416674816
22401,"Lake Kegonsa","USA","United States",2007,2009,1.85017105071349,1.41042041590009,-0.439750634813401,-23.7681069890169
22404,"Big Foot Beach","USA","United States",2009,2010,1.30558629749807,1.0683530771016,-0.237233220396466,-18.1706273151827
22407,"Rocky Arbor","USA","United States",2007,2009,1.98561424404862,0.961943851808735,-1.02367039223988,-51.5543437154562
22408,"Aztalan","USA","United States",2007,2009,2.14624525457711,1.12495625777873,-1.02128899679838,-47.584915778864
22408,"Aztalan","USA","United States",2009,2010,1.12495625777873,0.758651089752164,-0.366305168026562,-32.5617254443161
22422,"Davis Mountains SP","USA","United States",2007,2009,8.70634704283757,7.22274472153516,-1.48360232130242,-17.0404684536775
22423,"Dinosaur Valley SP","USA","United States",2007,2009,9.85337446625513,7.274339356689,-2.57903510956612,-26.1741306838439
22439,"Pedernales Falls","USA","United States",2007,2009,24.8486427037745,21.111557938761,-3.73708476501346,-15.0393919280179
22451,"Big Oak Tree SP","USA","United States",2007,2009,13.207012265258,0.165032710966379,-13.0419795542916,-98.7504160089219
22452,"Sam A. Baker SP","USA","United States",2007,2009,15.6452967396947,20.1009977878329,4.45570104813819,28.4794920944731
22483,"Horseshoe Bend","USA","United States",2007,2009,8.70592131271092,7.79308633903268,-0.912834973678248,-10.4852196670498
22493,"Chugach","USA","United States",2007,2009,12960.0888555629,1717.04751190747,-11243.0413436554,-86.7512674408057
22494,"Casa Grande Ruins","USA","United States",2007,2009,3.03524950739779,1.89472224154346,-1.14052726585433,-37.5760629587299
22495,"Pipe Spring NM","USA","United States",2007,2009,3.21867422102515,0.164938516523686,-3.05373570450146,-94.8755759297953
22496,"Tonto","USA","United States",2007,2009,3.21256635004805,4.54632855888363,1.33376220883558,41.5170322883956
22498,"Tuzigoot","USA","United States",2007,2009,3.63690060280005,3.14921884942561,-0.48768175337444,-13.4092681278937
22499,"Navajo","USA","United States",2007,2009,9.88370939056518,2.44417600008243,-7.43953339048275,-75.2706610089568
22500,"Walnut Canyon","USA","United States",2007,2009,9.31408895959283,13.7042179302213,4.3901289706285,47.1342821576445
22501,"Fort Bowie","USA","United States",2007,2009,4.89465126195743,4.0649183999896,-0.829732861967824,-16.9518279763205
22503,"Coronado National Memorial","USA","United States",2007,2009,10.3233816205253,17.6427515269203,7.31936990639497,70.9008944495703
22507,"Devils Postpile","USA","United States",2007,2009,6.14950852350419,3.26774916394207,-2.88175935956212,-46.8616207059097
22507,"Devils Postpile","USA","United States",2010,2011,3.26774312080013,0.438116422694344,-2.82962669810578,-86.5926908420186
22514,"Fort Matanzas","USA","United States",2007,2009,1.34781820680734,1.0879173964409,-0.259900810366436,-19.2830760894735
22518,"Castillo de San Marcos National Monument","USA","United States",2007,2009,1.87783694281809,0.0845446011383235,-1.79329234167977,-95.4977666478621
22521,"Fort Frederica NM","USA","United States",2007,2009,0.909339391886228,1.10629644449051,0.196957052604283,21.6593556115213
22522,"Fort Pulaski","USA","United States",2007,2009,20.0567668528988,17.0513913948154,-3.00537545808341,-14.984346580511
22523,"Ocmulgee","USA","United States",2007,2009,1.18910784587953,2.8026793128704,1.61357146699087,135.695973462977
22524,"Kennesaw Mountain","USA","United States",2007,2009,18.2117356144827,11.7229643731163,-6.48877124136647,-35.6296147644837
22527,"Starved Rock Nature","USA","United States",2007,2009,10.1531071874691,6.57819445056504,-3.57491273690408,-35.2100364045818
22527,"Starved Rock Nature","USA","United States",2009,2010,6.57819445056504,8.8961785924936,2.31798414192856,35.2373916482426
22528,"Willow Creek","USA","United States",2007,2009,9.89845049233733,12.006950280968,2.10849978863065,21.3013116574448
22528,"Willow Creek","USA","United States",2009,2010,12.006950280968,0.579112961918407,-11.4278373190496,-95.1768521700606
22529,"Kankakee River","USA","United States",2009,2010,16.601192180335,13.8281487187808,-2.77304346155421,-16.7038814527973
22531,"Giant City SP","USA","United States",2007,2009,10.8667811745401,15.2632884945264,4.39650731998636,40.4582299889041
22533,"Mcadams Peak","USA","United States",2007,2009,22.3482071746037,35.2136664097601,12.8654592351564,57.5681938807896
22533,"Mcadams Peak","USA","United States",2009,2010,35.2136664097601,1.88706252487114,-33.326603884889,-94.6411075094751
22539,"Versailles","USA","United States",2007,2009,25.7884890685989,22.2996836702865,-3.48880539831238,-13.5285374378931
22555,"Monocacy","USA","United States",2009,2010,6.39650300899438,5.18190522451271,-1.21459778448166,-18.988465772216
22564,"Natural Area","USA","United States",2007,2009,28.129701710325,30.9945208468407,2.8648191365157,10.1843210639669
22564,"Natural Area","USA","United States",2009,2010,30.9945208468407,14.4062714586752,-16.5882493881655,-53.5199413797563
22565,"Tahquamenon Falls","USA","United States",2007,2009,122.85568136405,91.2370610377688,-31.6186203262817,-25.736392468972
22565,"Tahquamenon Falls","USA","United States",2009,2010,91.2370610377688,8.40230663426511,-82.8347544035037,-90.7906868780146
22570,"Jay Cooke SP","USA","United States",2007,2009,44.9993929225688,30.1494742512545,-14.8499186713143,-33.0002644632714
22571,"Grand Portage","USA","United States",2007,2009,7.19241585483503,0.580906760351765,-6.61150909448326,-91.9233429757644
22571,"Grand Portage","USA","United States",2009,2010,0.580906760351765,2.85564125489291,2.27473449454114,391.5834088699
22572,"Pipestone","USA","United States",2007,2009,3.79213646693788,1.31853112412083,-2.47360534281705,-65.229860907787
22572,"Pipestone","USA","United States",2009,2010,1.31853112412083,1.12375480804414,-0.194776316076693,-14.7722198220057
22578,"Meramec","USA","United States",2007,2009,37.8794201260579,24.6998755106139,-13.1795446154439,-34.7934170364385
